"searchResultsLargeThumbnail href","s-image src","action href","classifiedTitle","titleIcon href","titleIcon src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsDateValue 2","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-new-balat-kiralik-2-plus1-108-m2-ara-kat-havuz-manzarali-daire-1303095928/detay","https://i0.shbdn.com/photos/09/59/28/lthmb_1303095928rfr.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NEW BALAT | KİRALIK 2+1 108 M² ARA KAT HAVUZ MANZARALI DAİRE","https://homeinbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","159","2+1","60.000 TL","02 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-balat-ta-newline-sitesinde-kiralik-4-plus1-daire-1303089003/detay","https://i0.shbdn.com/photos/08/90/03/lthmb_1303089003mi6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA BALAT'TA NEWLINE SİTESİNDE KİRALIK 4+1 DAİRE","https://city224.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","322","4+1","165.000 TL","02 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dimora-city-3-plus1-kiralik-daire-podyumpark-a-yurume-mesafesinde-1303271923/detay","https://i0.shbdn.com/photos/27/19/23/lthmb_1303271923xxy.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","DİMORA CITY 3+1 KİRALIK DAİRE PODYUMPARK'A YÜRÜME MESAFESİNDE","https://dialogidealgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","49.000 TL","03 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ata-bulvari-uzerinde-kiralik-1-plus1-ofis-daire-1302724420/detay","https://i0.shbdn.com/photos/72/44/20/lthmb_1302724420pu4.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ATA BULVARI ÜZERİNDE KİRALIK 1+1 OFİS & DAİRE","https://kilincgayrimenkulbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","60","1+1","22.000 TL","28 Şubat","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-konak-mh-metroya-yakin-kiralik-4.kat-3-plus1-daire-25.000-tl-1303238801/detay","https://i0.shbdn.com/photos/23/88/01/lthmb_1303238801lmg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER KONAK MH METROYA YAKIN KİRALIK 4.KAT 3+1 DAİRE 25.000 TL","https://aydinemlakbesevler.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","145","3+1","25.000 TL","03 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiye-mahallesinde-fsm-bulvarinda-2-plus1-dubleks-aile-tipi-1303006525/detay","https://i0.shbdn.com/photos/00/65/25/lthmb_1303006525p0b.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FETHİYE MAHALLESİNDE FSM BULVARINDA 2+1 DUBLEKS AİLE TİPİ","https://omercanseyhangayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","23.000 TL","02 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cb-ambiance-dan-sidelya-garden-sitesi-3-plus1-kiralik-daire-1291468956/detay","https://i0.shbdn.com/photos/46/89/56/lthmb_1291468956aiw.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","CB AMBIANCE'DAN SİDELYA GARDEN SİTESİ 3+1 KİRALIK DAİRE","https://cbambiance.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","175","3+1","66.000 TL","28 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-saran-dan-ataevler-bakgor-de-1-plus1-esyali-kiralik-daire-1302796335/detay","https://i0.shbdn.com/photos/79/63/35/lthmb_1302796335z70.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SARAN'DAN ATAEVLER BAKGÖR'DE 1+1 EŞYALI KİRALIK DAİRE","https://sarangayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","80","1+1","30.000 TL","28 Şubat","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sur-ofisten-balat-ta-merkezi-konumda-kiralik-3-plus1-daire-1302944858/detay","https://i0.shbdn.com/photos/94/48/58/lthmb_1302944858xjd.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SUR OFİSTEN BALAT'TA MERKEZİ KONUMDA KİRALIK 3+1 DAİRE.","https://suroffice.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","170","3+1","38.500 TL","01 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-narplus-ilman-plus-projesi-1-plus1-kiralik-luks-daire-1302626227/detay","https://i0.shbdn.com/photos/62/62/27/lthmb_1302626227opc.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NARPLUS - İLMAN PLUS PROJESİ 1+1 KİRALIK LÜKS DAİRE","https://narplus.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","60","1+1","29.000 TL","27 Şubat","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-balat-endulus-parkta-kiralik-luks-2-plus1-daire-1302935546/detay","https://i0.shbdn.com/photos/93/55/46/lthmb_1302935546zvb.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA NİLÜFER BALAT ENDÜLÜS PARKTA KİRALIK LÜKS 2+1 DAİRE","https://anilcelikgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","42.000 TL","01 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-baris-mah-acibadem-hast-yakini-4-plus1-kiralik-daire-1298100532/detay","https://i0.shbdn.com/photos/10/05/32/lthmb_1298100532pz6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Barış Mah. Acıbadem Hast. Yakını 4+1 Kiralık Daire","https://oncu-emlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","200","4+1","50.000 TL","05 Mart","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-cumhuriyet-mah-esyali-3-plus1-kiralik-daire-1295207810/detay","https://i0.shbdn.com/photos/20/78/10/lthmb_1295207810l0a.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NILÜFER CUMHURİYET MAH EŞYALI 3+1 KIRALIK DAIRE","https://krplusgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","155","3+1","35.000 TL","27 Şubat","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-harmony-towers-1-plus1-esyali-kiralik-havuz-manzarali-daire-1303842733/detay","https://i0.shbdn.com/photos/84/27/33/lthmb_1303842733wvm.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER HARMONY TOWERS 1+1 EŞYALI KİRALIK HAVUZ MANZARALI DAİRE","https://solmazyilmazgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","116","1+1","45.000 TL","06 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-elfi-den-camlica-mahallesi-nde-3-plus1-kiralik-daire-1296590433/detay","https://i0.shbdn.com/photos/59/04/33/lthmb_1296590433ia1.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ELFİ'DEN ÇAMLICA MAHALLESİ'NDE 3+1 KİRALIK DAİRE","https://elfigayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","35.500 TL","27 Şubat","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-metro-ya-yurume-mesafesi-bakimli-aileye-uygun-2-plus1-kiralik-daire-1302555552/detay","https://i0.shbdn.com/photos/55/55/52/lthmb_13025555526r6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","METRO'YA YÜRÜME MESAFESİ BAKIMLI AİLEYE UYGUN 2+1 KİRALIK DAİRE","https://tasellergrupgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","105","2+1","18.500 TL","27 Şubat","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kocak-kent-2-sitesi-balatta-kiralik-3-plus1-daire-arakat-1302548468/detay","https://i0.shbdn.com/photos/54/84/68/lthmb_13025484681xr.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KOÇAK KENT 2 SİTESİ BALATTA KİRALIK 3+1 DAİRE ARAKAT","https://erguvangayrimenkulbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","139","3+1","45.000 TL","27 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-fsm-bulvar-arka-sokagi-3-plus1-kiralik-daire-1289987436/detay","https://i0.shbdn.com/photos/98/74/36/lthmb_128998743605x.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NILÜFER FSM BULVAR ARKA SOKAĞI 3+1 KİRALIK DAİRE","https://dialogrimagayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","140","3+1","26.000 TL","28 Şubat","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-besevler-metro-yakininda-kiralik-daire-1302497830/detay","","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Sahibinden beşevler metro yakınında kiralık daire","","","135","3+1","25.000 TL","26 Şubat","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sur-yapi-marka-rezidansta-esyali-kiralik-2-plus1-daire-1189101513/detay","https://i0.shbdn.com/photos/10/15/13/lthmb_1189101513fju.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SUR YAPI MARKA REZİDANSTA EŞYALI KİRALIK 2+1 DAİRE","https://burakyapiemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","105","2+1","65.000 TL","26 Şubat","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-wre-balat-elit-evler-sitesi-nde-kiralik-genis-2-plus1-bahcekat-daire-1272540785/detay","https://i0.shbdn.com/photos/54/07/85/lthmb_127254078528f.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","WRE BALAT ELİT EVLER SİTESİ'NDE KİRALIK GENİŞ 2+1 BAHÇEKAT DAİRE","https://winnerrealestate.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","25.000 TL","26 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-balat-park-panoramada-havuzlu-sitede-3-plus1-luks-kiralik-daire-1291294203/detay","https://i0.shbdn.com/photos/29/42/03/lthmb_1291294203vlg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BALAT PARK PANORAMADA HAVUZLU SİTEDE 3+1 LÜKS KİRALIK DAİRE","https://coldwellbankersilvergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","175","3+1","50.000 TL","26 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-rw-erten-fsmde-a-plus-270-m2-panoramik-manzarali-ozel-dubleks-1302618003/detay","https://i0.shbdn.com/photos/61/80/03/lthmb_13026180032il.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","RW ERTEN FSMDE A PLUS 270 m² PANORAMİK MANZARALI ÖZEL DUBLEKS","https://realtyworldertengayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","270","5+1","65.000 TL","27 Şubat","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kultur-mah-en-guzel-konumda-5-plus1-kiralik-dubleks-daire-1266877297/detay","https://i0.shbdn.com/photos/87/72/97/lthmb_1266877297hjs.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KÜLTÜR MAH. EN GÜZEL KONUMDA 5+1 KİRALIK DUBLEKS DAİRE","https://platoemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","250","5+1","50.000 TL","26 Şubat","2026","BeşevlerKültür Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-panula-balat-ta-4-plus1-kiralik-daire-1302414443/detay","https://i0.shbdn.com/photos/41/44/43/lthmb_13024144439bo.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","PANULA BALAT'TA 4+1 KİRALIK DAİRE","","","280","4+1","110.000 TL","26 Şubat","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-reboss-tan-balat-egemen-gulec-evlerde-kiralik-3-plus1-daire-037-r-1296690691/detay","https://i0.shbdn.com/photos/69/06/91/lthmb_12966906910mh.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","REBOSS'tan BALAT EGEMEN GÜLEÇ EVLERDE KİRALIK 3+1 DAİRE 037-R","https://rebossgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","185","3+1","95.000 TL","26 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-panula-balat-da-kiralik-4-plus1-daire-1302384493/detay","https://i0.shbdn.com/photos/38/44/93/lthmb_1302384493fg6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA PANULA BALAT'DA KİRALIK 4+1 DAİRE","https://etsgayrimenkul1.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","290","4+1","120.000 TL","26 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-beynilden-doruk-hastanesi-arkasinda-kiralik-2-plus1-dubleks-daire-1296667988/detay","https://i0.shbdn.com/photos/66/79/88/lthmb_1296667988imp.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Beynilden Doruk Hastanesi Arkasında Kiralık 2+1 Dubleks Daire","https://beynilyatirim.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","85","2+1","26.000 TL","26 Şubat","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-ataevler-bakgor-residence-2-plus1-esyali-kiralik-daire-1290235104/detay","https://i0.shbdn.com/photos/23/51/04/lthmb_12902351040tm.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER ATAEVLER BAKGÖR RESİDENCE 2+1 EŞYALI KİRALIK DAİRE","https://derinderegayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","79","2+1","27.750 TL","26 Şubat","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-key-partners-tan-nilufer-cumhuriyet-mahallesi-3-plus1-kiralik-daire-1302360377/detay","https://i0.shbdn.com/photos/36/03/77/lthmb_1302360377c71.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","KEY PARTNERS'TAN Nilüfer Cumhuriyet Mahallesi 3+1 Kiralık Daire","https://keypartnersgayrimenkulemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","130","3+1","28.000 TL","26 Şubat","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-reboss-tan-odunluk-ta-kiralik-daire-1302353238/detay","https://i0.shbdn.com/photos/35/32/38/lthmb_1302353238yhg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","REBOSS'tan ODUNLUK'TA KİRALIK DAİRE","https://rebossgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","130","3+1","37.000 TL","26 Şubat","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevlerde-kiralik-metroya-cok-yakin-ara-kat-3-plus1-1285306063/detay","https://i0.shbdn.com/photos/30/60/63/lthmb_12853060632fe.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLERDE KİRALIK METROYA ÇOK YAKIN ARA KAT 3+1","https://bursaeksperemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","120","3+1","23.000 TL","26 Şubat","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-acik-sb2f-emsalsiz-konumda-kiralik-31-hastalik-sebebiyle-var-lux-846858945/detay","","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Açık Otopark Emsalsiz Konumda Kiralık 3+1 Hastalık Sebebiyle Var Lüx","https://anilcelikgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","155","3+1","42.000 TL","26 Şubat","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ozgur-cakmak-gayrimenkul-den-kultur-de-kiralik-villa-1279025664/detay","https://i0.shbdn.com/photos/02/56/64/lthmb_12790256643je.jpg","https://www.sahibinden.com/kiralik?pagingOffset=550&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ÖZGÜR ÇAKMAK GAYRİMENKUL'DEN KÜLTÜR'DE KİRALIK VİLLA","https://ozgurcakmak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","300","3+2","85.000 TL","26 Şubat","2026","BeşevlerKültür Mh."
